# Motion State    
# Angle Units     : degrees
# Time            	centreOfRotation	centreOfMass	rotation	velocity	omega
0.00180311        	(2.5000000000e-01 7.0023131809e-03 1.2500000000e-01)	(4.9743624901e-01 -1.6976303185e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -5.5754081793e+00)	(0.0000000000e+00 2.2947891652e-03 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -3.3729501369e+01)
0.00182569        	(2.5000000000e-01 7.0023652913e-03 1.2500000000e-01)	(4.9743593019e-01 -1.6979540759e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -5.5761699317e+00)	(0.0000000000e+00 2.3206507700e-03 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -3.3739049298e+01)
0.00184827        	(2.5000000000e-01 7.0024179860e-03 1.2500000000e-01)	(4.9743561123e-01 -1.6982778676e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -5.5769318997e+00)	(0.0000000000e+00 2.3465322947e-03 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -3.3748593209e+01)
0.00187085        	(2.5000000000e-01 7.0024712653e-03 1.2500000000e-01)	(4.9743529215e-01 -1.6986016934e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -5.5776940832e+00)	(0.0000000000e+00 2.3724337614e-03 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -3.3758133113e+01)
0.00189343        	(2.5000000000e-01 7.0025251297e-03 1.2500000000e-01)	(4.9743497292e-01 -1.6989255533e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -5.5784564820e+00)	(0.0000000000e+00 2.3983550615e-03 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -3.3767669014e+01)
0.00191602        	(2.5000000000e-01 7.0025795796e-03 1.2500000000e-01)	(4.9743465357e-01 -1.6992494472e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -5.5792190962e+00)	(0.0000000000e+00 2.4242960332e-03 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -3.3777200912e+01)
0.0019386         	(2.5000000000e-01 7.0026346155e-03 1.2500000000e-01)	(4.9743433408e-01 -1.6995733750e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -5.5799819255e+00)	(0.0000000000e+00 2.4502565381e-03 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -3.3786728812e+01)
0.00196118        	(2.5000000000e-01 7.0026902379e-03 1.2500000000e-01)	(4.9743401446e-01 -1.6998973367e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -5.5807449699e+00)	(0.0000000000e+00 2.4762363851e-03 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -3.3796252718e+01)
0.00198376        	(2.5000000000e-01 7.0027464471e-03 1.2500000000e-01)	(4.9743369470e-01 -1.7002213321e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -5.5815082294e+00)	(0.0000000000e+00 2.5022354151e-03 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -3.3805772631e+01)
0.00200634        	(2.5000000000e-01 7.0028032437e-03 1.2500000000e-01)	(4.9743337481e-01 -1.7005453611e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -5.5822717038e+00)	(0.0000000000e+00 2.5282535688e-03 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -3.3815288554e+01)
0.00202892        	(2.5000000000e-01 7.0028606279e-03 1.2500000000e-01)	(4.9743305478e-01 -1.7008694237e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -5.5830353930e+00)	(0.0000000000e+00 2.5542907591e-03 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -3.3824800488e+01)
0.0020515         	(2.5000000000e-01 7.0029186004e-03 1.2500000000e-01)	(4.9743273462e-01 -1.7011935198e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -5.5837992969e+00)	(0.0000000000e+00 2.5803468242e-03 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -3.3834308431e+01)
0.00207408        	(2.5000000000e-01 7.0029771614e-03 1.2500000000e-01)	(4.9743241433e-01 -1.7015176493e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -5.5845634155e+00)	(0.0000000000e+00 2.6064215746e-03 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -3.3843812381e+01)
0.00209666        	(2.5000000000e-01 7.0030363114e-03 1.2500000000e-01)	(4.9743209390e-01 -1.7018418122e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -5.5853277487e+00)	(0.0000000000e+00 2.6325148290e-03 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -3.3853312337e+01)
0.00211924        	(2.5000000000e-01 7.0030960508e-03 1.2500000000e-01)	(4.9743177334e-01 -1.7021660083e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -5.5860922963e+00)	(0.0000000000e+00 2.6586264250e-03 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -3.3862808299e+01)
0.00214182        	(2.5000000000e-01 7.0031563801e-03 1.2500000000e-01)	(4.9743145264e-01 -1.7024902375e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -5.5868570583e+00)	(0.0000000000e+00 2.6847562148e-03 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -3.3872300268e+01)
0.00216441        	(2.5000000000e-01 7.0032172996e-03 1.2500000000e-01)	(4.9743113181e-01 -1.7028144999e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -5.5876220346e+00)	(0.0000000000e+00 2.7109040578e-03 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -3.3881788245e+01)
0.00218699        	(2.5000000000e-01 7.0032788097e-03 1.2500000000e-01)	(4.9743081085e-01 -1.7031387953e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -5.5883872252e+00)	(0.0000000000e+00 2.7370698242e-03 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -3.3891272231e+01)
0.00220957        	(2.5000000000e-01 7.0033409109e-03 1.2500000000e-01)	(4.9743048975e-01 -1.7034631236e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -5.5891526298e+00)	(0.0000000000e+00 2.7632533937e-03 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -3.3900752231e+01)
0.00223215        	(2.5000000000e-01 7.0034036036e-03 1.2500000000e-01)	(4.9743016852e-01 -1.7037874847e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -5.5899182484e+00)	(0.0000000000e+00 2.7894545823e-03 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -3.3910228248e+01)
0.00225473        	(2.5000000000e-01 7.0034668881e-03 1.2500000000e-01)	(4.9742984716e-01 -1.7041118787e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -5.5906840810e+00)	(0.0000000000e+00 2.8156731573e-03 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -3.3919700283e+01)
0.00227731        	(2.5000000000e-01 7.0035307648e-03 1.2500000000e-01)	(4.9742952566e-01 -1.7044363053e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -5.5914501274e+00)	(0.0000000000e+00 2.8419089195e-03 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -3.3929168337e+01)
0.00229989        	(2.5000000000e-01 7.0035952342e-03 1.2500000000e-01)	(4.9742920403e-01 -1.7047607645e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -5.5922163876e+00)	(0.0000000000e+00 2.8681616973e-03 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -3.3938632413e+01)
0.00232247        	(2.5000000000e-01 7.0036602965e-03 1.2500000000e-01)	(4.9742888226e-01 -1.7050852563e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -5.5929828615e+00)	(0.0000000000e+00 2.8944313732e-03 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -3.3948092513e+01)
0.00234505        	(2.5000000000e-01 7.0037259523e-03 1.2500000000e-01)	(4.9742856036e-01 -1.7054097805e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -5.5937495489e+00)	(0.0000000000e+00 2.9207178535e-03 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -3.3957548640e+01)
0.00236763        	(2.5000000000e-01 7.0037922018e-03 1.2500000000e-01)	(4.9742823832e-01 -1.7057343371e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -5.5945164498e+00)	(0.0000000000e+00 2.9470210507e-03 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -3.3967000796e+01)
0.00239022        	(2.5000000000e-01 7.0038590454e-03 1.2500000000e-01)	(4.9742791616e-01 -1.7060589261e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -5.5952835641e+00)	(0.0000000000e+00 2.9733408883e-03 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -3.3976448985e+01)
0.0024128         	(2.5000000000e-01 7.0039264836e-03 1.2500000000e-01)	(4.9742759385e-01 -1.7063835472e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -5.5960508917e+00)	(0.0000000000e+00 2.9996772621e-03 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -3.3985893208e+01)
0.00243538        	(2.5000000000e-01 7.0039945166e-03 1.2500000000e-01)	(4.9742727142e-01 -1.7067082005e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -5.5968184325e+00)	(0.0000000000e+00 3.0260300584e-03 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -3.3995333469e+01)
0.00245796        	(2.5000000000e-01 7.0040631449e-03 1.2500000000e-01)	(4.9742694885e-01 -1.7070328859e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -5.5975861864e+00)	(0.0000000000e+00 3.0523991935e-03 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -3.4004769773e+01)
0.00248054        	(2.5000000000e-01 7.0041323688e-03 1.2500000000e-01)	(4.9742662614e-01 -1.7073576033e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -5.5983541534e+00)	(0.0000000000e+00 3.0787846056e-03 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -3.4014202123e+01)
0.00250312        	(2.5000000000e-01 7.0042021887e-03 1.2500000000e-01)	(4.9742630330e-01 -1.7076823526e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -5.5991223333e+00)	(0.0000000000e+00 3.1051862017e-03 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -3.4023630526e+01)
0.0025257         	(2.5000000000e-01 7.0042726050e-03 1.2500000000e-01)	(4.9742598033e-01 -1.7080071338e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -5.5998907261e+00)	(0.0000000000e+00 3.1316039031e-03 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -3.4033054985e+01)
0.00254828        	(2.5000000000e-01 7.0043436180e-03 1.2500000000e-01)	(4.9742565722e-01 -1.7083319468e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -5.6006593316e+00)	(0.0000000000e+00 3.1580376846e-03 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -3.4042475504e+01)
0.00257086        	(2.5000000000e-01 7.0044152281e-03 1.2500000000e-01)	(4.9742533398e-01 -1.7086567914e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -5.6014281499e+00)	(0.0000000000e+00 3.1844875208e-03 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -3.4051892086e+01)
0.00259344        	(2.5000000000e-01 7.0044874356e-03 1.2500000000e-01)	(4.9742501061e-01 -1.7089816677e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -5.6021971807e+00)	(0.0000000000e+00 3.2109534018e-03 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -3.4061304737e+01)
0.00261603        	(2.5000000000e-01 7.0045602409e-03 1.2500000000e-01)	(4.9742468710e-01 -1.7093065755e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -5.6029664240e+00)	(0.0000000000e+00 3.2374353291e-03 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -3.4070713460e+01)
0.00263861        	(2.5000000000e-01 7.0046336444e-03 1.2500000000e-01)	(4.9742436346e-01 -1.7096315148e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -5.6037358797e+00)	(0.0000000000e+00 3.2639332760e-03 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -3.4080118259e+01)
0.00266119        	(2.5000000000e-01 7.0047076464e-03 1.2500000000e-01)	(4.9742403968e-01 -1.7099564855e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -5.6045055478e+00)	(0.0000000000e+00 3.2904472174e-03 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -3.4089519139e+01)
0.00268377        	(2.5000000000e-01 7.0047822474e-03 1.2500000000e-01)	(4.9742371577e-01 -1.7102814876e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -5.6052754281e+00)	(0.0000000000e+00 3.3169771532e-03 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -3.4098916099e+01)
0.00270635        	(2.5000000000e-01 7.0048574475e-03 1.2500000000e-01)	(4.9742339173e-01 -1.7106065209e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -5.6060455205e+00)	(0.0000000000e+00 3.3435230917e-03 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -3.4108309144e+01)
0.00272893        	(2.5000000000e-01 7.0049332473e-03 1.2500000000e-01)	(4.9742306755e-01 -1.7109315853e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -5.6068158250e+00)	(0.0000000000e+00 3.3700850720e-03 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -3.4117698277e+01)
0.00275151        	(2.5000000000e-01 7.0050096471e-03 1.2500000000e-01)	(4.9742274324e-01 -1.7112566809e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -5.6075863415e+00)	(0.0000000000e+00 3.3966631443e-03 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -3.4127083502e+01)
0.00277409        	(2.5000000000e-01 7.0050866472e-03 1.2500000000e-01)	(4.9742241879e-01 -1.7115818075e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -5.6083570699e+00)	(0.0000000000e+00 3.4232573064e-03 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -3.4136464822e+01)
0.00279667        	(2.5000000000e-01 7.0051642479e-03 1.2500000000e-01)	(4.9742209421e-01 -1.7119069651e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -5.6091280100e+00)	(0.0000000000e+00 3.4498675429e-03 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -3.4145842239e+01)
0.00281925        	(2.5000000000e-01 7.0052424498e-03 1.2500000000e-01)	(4.9742176950e-01 -1.7122321535e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -5.6098991619e+00)	(0.0000000000e+00 3.4764939077e-03 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -3.4155215755e+01)
0.00284183        	(2.5000000000e-01 7.0053212531e-03 1.2500000000e-01)	(4.9742144465e-01 -1.7125573727e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -5.6106705254e+00)	(0.0000000000e+00 3.5031365003e-03 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -3.4164585372e+01)
0.00286442        	(2.5000000000e-01 7.0054006582e-03 1.2500000000e-01)	(4.9742111967e-01 -1.7128826227e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -5.6114421004e+00)	(0.0000000000e+00 3.5297953832e-03 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -3.4173951092e+01)
0.002887          	(2.5000000000e-01 7.0054806655e-03 1.2500000000e-01)	(4.9742079455e-01 -1.7132079033e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -5.6122138868e+00)	(0.0000000000e+00 3.5564705848e-03 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -3.4183312916e+01)
0.00290958        	(2.5000000000e-01 7.0055612753e-03 1.2500000000e-01)	(4.9742046930e-01 -1.7135332145e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -5.6129858846e+00)	(0.0000000000e+00 3.5831621226e-03 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -3.4192670845e+01)
0.00293216        	(2.5000000000e-01 7.0056424880e-03 1.2500000000e-01)	(4.9742014392e-01 -1.7138585562e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -5.6137580937e+00)	(0.0000000000e+00 3.6098699941e-03 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -3.4202024882e+01)
0.00295474        	(2.5000000000e-01 7.0057243040e-03 1.2500000000e-01)	(4.9741981840e-01 -1.7141839283e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -5.6145305140e+00)	(0.0000000000e+00 3.6365942220e-03 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -3.4211375028e+01)
0.00297732        	(2.5000000000e-01 7.0058067236e-03 1.2500000000e-01)	(4.9741949275e-01 -1.7145093308e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -5.6153031453e+00)	(0.0000000000e+00 3.6633348694e-03 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -3.4220721283e+01)
0.0029999         	(2.5000000000e-01 7.0058897472e-03 1.2500000000e-01)	(4.9741916696e-01 -1.7148347635e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -5.6160759877e+00)	(0.0000000000e+00 3.6900920083e-03 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -3.4230063651e+01)
0.00302248        	(2.5000000000e-01 7.0059733752e-03 1.2500000000e-01)	(4.9741884105e-01 -1.7151602265e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -5.6168490409e+00)	(0.0000000000e+00 3.7168657041e-03 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -3.4239402132e+01)
0.00304506        	(2.5000000000e-01 7.0060576080e-03 1.2500000000e-01)	(4.9741851499e-01 -1.7154857196e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -5.6176223050e+00)	(0.0000000000e+00 3.7436560102e-03 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -3.4248736728e+01)
0.00306764        	(2.5000000000e-01 7.0061424460e-03 1.2500000000e-01)	(4.9741818881e-01 -1.7158112427e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -5.6183957799e+00)	(0.0000000000e+00 3.7704629713e-03 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -3.4258067440e+01)
0.00309023        	(2.5000000000e-01 7.0062278894e-03 1.2500000000e-01)	(4.9741786248e-01 -1.7161367958e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -5.6191694654e+00)	(0.0000000000e+00 3.7972866323e-03 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -3.4267394271e+01)
0.00311281        	(2.5000000000e-01 7.0063139387e-03 1.2500000000e-01)	(4.9741753603e-01 -1.7164623788e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -5.6199433614e+00)	(0.0000000000e+00 3.8241270394e-03 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -3.4276717221e+01)
0.00313539        	(2.5000000000e-01 7.0064005943e-03 1.2500000000e-01)	(4.9741720944e-01 -1.7167879916e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -5.6207174679e+00)	(0.0000000000e+00 3.8509842396e-03 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -3.4286036290e+01)
0.00315797        	(2.5000000000e-01 7.0064878566e-03 1.2500000000e-01)	(4.9741688272e-01 -1.7171136342e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -5.6214917849e+00)	(0.0000000000e+00 3.8778583002e-03 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -3.4295351478e+01)
0.00318055        	(2.5000000000e-01 7.0065757259e-03 1.2500000000e-01)	(4.9741655586e-01 -1.7174393064e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -5.6222663121e+00)	(0.0000000000e+00 3.9047492717e-03 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -3.4304662786e+01)
0.00320313        	(2.5000000000e-01 7.0066642026e-03 1.2500000000e-01)	(4.9741622887e-01 -1.7177650083e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -5.6230410495e+00)	(0.0000000000e+00 3.9316571824e-03 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -3.4313970215e+01)
0.00322571        	(2.5000000000e-01 7.0067532871e-03 1.2500000000e-01)	(4.9741590174e-01 -1.7180907396e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -5.6238159971e+00)	(0.0000000000e+00 3.9585820781e-03 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -3.4323273764e+01)
0.00324829        	(2.5000000000e-01 7.0068429798e-03 1.2500000000e-01)	(4.9741557449e-01 -1.7184165004e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -5.6245911547e+00)	(0.0000000000e+00 3.9855239837e-03 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -3.4332573434e+01)
0.00327087        	(2.5000000000e-01 7.0069332810e-03 1.2500000000e-01)	(4.9741524709e-01 -1.7187422905e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -5.6253665222e+00)	(0.0000000000e+00 4.0124829049e-03 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -3.4341869227e+01)
0.00329345        	(2.5000000000e-01 7.0070241913e-03 1.2500000000e-01)	(4.9741491957e-01 -1.7190681099e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -5.6261420997e+00)	(0.0000000000e+00 4.0394588581e-03 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -3.4351161147e+01)
0.00331603        	(2.5000000000e-01 7.0071157108e-03 1.2500000000e-01)	(4.9741459191e-01 -1.7193939586e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -5.6269178868e+00)	(0.0000000000e+00 4.0664518655e-03 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -3.4360449193e+01)
0.00333862        	(2.5000000000e-01 7.0072078401e-03 1.2500000000e-01)	(4.9741426411e-01 -1.7197198363e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -5.6276938837e+00)	(0.0000000000e+00 4.0934619260e-03 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -3.4369733368e+01)
0.0033612         	(2.5000000000e-01 7.0073005794e-03 1.2500000000e-01)	(4.9741393618e-01 -1.7200457432e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -5.6284700902e+00)	(0.0000000000e+00 4.1204890464e-03 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -3.4379013673e+01)
0.00338378        	(2.5000000000e-01 7.0073939293e-03 1.2500000000e-01)	(4.9741360812e-01 -1.7203716790e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -5.6292465062e+00)	(0.0000000000e+00 4.1475332745e-03 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -3.4388290106e+01)
0.00340636        	(2.5000000000e-01 7.0074878900e-03 1.2500000000e-01)	(4.9741327992e-01 -1.7206976437e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -5.6300231316e+00)	(0.0000000000e+00 4.1745946562e-03 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -3.4397562671e+01)
0.00342894        	(2.5000000000e-01 7.0075824620e-03 1.2500000000e-01)	(4.9741295159e-01 -1.7210236372e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -5.6307999664e+00)	(0.0000000000e+00 4.2016732193e-03 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -3.4406831373e+01)
0.00345152        	(2.5000000000e-01 7.0076776457e-03 1.2500000000e-01)	(4.9741262313e-01 -1.7213496595e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -5.6315770104e+00)	(0.0000000000e+00 4.2287689853e-03 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -3.4416096212e+01)
0.0034741         	(2.5000000000e-01 7.0077734414e-03 1.2500000000e-01)	(4.9741229453e-01 -1.7216757104e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -5.6323542636e+00)	(0.0000000000e+00 4.2558819660e-03 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -3.4425357188e+01)
0.00349668        	(2.5000000000e-01 7.0078698495e-03 1.2500000000e-01)	(4.9741196580e-01 -1.7220017900e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -5.6331317259e+00)	(0.0000000000e+00 4.2830121681e-03 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -3.4434614302e+01)
